epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
87,1012.53,1.36702,0.8426,1.43772,0.92106,0.89003,0.93857,0.59232,1.34779,0.73261,1.46201,0.00109929,0.00109929,0.00109929
88,1022.24,1.32996,0.81221,1.41904,0.92842,0.88145,0.94443,0.58061,1.37691,0.74159,1.48172,0.00109269,0.00109269,0.00109269
89,1031.95,1.32714,0.79667,1.4081,0.93501,0.85773,0.93683,0.58548,1.39424,0.74857,1.49877,0.00108608,0.00108608,0.00108608
90,1041.69,1.31523,0.80636,1.40012,0.92162,0.91017,0.94902,0.59229,1.36827,0.72827,1.46882,0.00107948,0.00107948,0.00107948
91,1052.16,1.33595,0.82827,1.42145,0.9296,0.89714,0.94368,0.59047,1.33957,0.73533,1.46907,0.00107288,0.00107288,0.00107288
92,1064.09,1.34227,0.82839,1.41942,0.92722,0.87789,0.93818,0.5733,1.38456,0.7969,1.51438,0.00106628,0.00106628,0.00106628
93,1078.63,1.33949,0.82139,1.42346,0.90477,0.86785,0.91547,0.55017,1.42311,0.85109,1.54727,0.00105968,0.00105968,0.00105968
94,1087.85,1.3218,0.81028,1.40554,0.93365,0.88562,0.94324,0.58147,1.36463,0.71962,1.44883,0.00105308,0.00105308,0.00105308
95,1097.41,1.31622,0.79666,1.40174,0.93617,0.87915,0.93957,0.58854,1.34909,0.73366,1.45756,0.00104648,0.00104648,0.00104648
96,1107.5,1.28879,0.7918,1.39507,0.9128,0.89264,0.94114,0.59541,1.34949,0.74323,1.45841,0.00103987,0.00103987,0.00103987
97,1119.83,1.31713,0.8217,1.41157,0.95623,0.88627,0.95096,0.59584,1.33471,0.74944,1.4609,0.00103327,0.00103327,0.00103327
98,1134.05,1.31466,0.81826,1.40085,0.94159,0.88688,0.94008,0.57954,1.36319,0.72313,1.47405,0.00102667,0.00102667,0.00102667
99,1147.99,1.31764,0.79776,1.39907,0.92851,0.87769,0.93725,0.58374,1.37411,0.74237,1.49032,0.00102007,0.00102007,0.00102007
100,1162.11,1.30766,0.79729,1.40362,0.92378,0.90072,0.94689,0.60682,1.33958,0.69247,1.4809,0.00101347,0.00101347,0.00101347
101,1176.04,1.29933,0.80383,1.39773,0.92834,0.90867,0.95032,0.61028,1.30965,0.69886,1.42493,0.00100687,0.00100687,0.00100687
102,1189.69,1.28692,0.78876,1.38087,0.93914,0.88552,0.93981,0.59327,1.36375,0.74584,1.46884,0.00100027,0.00100027,0.00100027
103,1205.58,1.27964,0.77143,1.37292,0.93555,0.88494,0.94383,0.58085,1.35514,0.73375,1.44574,0.000993665,0.000993665,0.000993665
104,1223.57,1.29492,0.78546,1.38909,0.94441,0.89353,0.94729,0.6053,1.35259,0.70308,1.47618,0.000987064,0.000987064,0.000987064
105,1237.68,1.28768,0.77312,1.37313,0.92856,0.86651,0.93404,0.59012,1.32994,0.73804,1.46138,0.000980463,0.000980463,0.000980463
106,1251.91,1.25756,0.75789,1.36667,0.92729,0.89648,0.94195,0.59517,1.31102,0.715,1.43547,0.000973861,0.000973861,0.000973861
107,1265.78,1.28553,0.77982,1.37713,0.93418,0.87914,0.93934,0.58445,1.34665,0.75399,1.45202,0.00096726,0.00096726,0.00096726
108,1279.9,1.27262,0.77435,1.37954,0.93584,0.91012,0.94834,0.60238,1.31585,0.72132,1.44346,0.000960659,0.000960659,0.000960659
109,1294.07,1.27009,0.76535,1.36991,0.94305,0.91693,0.95659,0.61217,1.30122,0.66797,1.42363,0.000954057,0.000954057,0.000954057
110,1308.21,1.2459,0.74564,1.34565,0.92205,0.90349,0.9475,0.60102,1.39044,0.69831,1.47782,0.000947456,0.000947456,0.000947456
111,1322.6,1.23927,0.75936,1.34782,0.93115,0.90611,0.94619,0.60344,1.31436,0.68276,1.45252,0.000940855,0.000940855,0.000940855
112,1338.39,1.25941,0.77065,1.35964,0.92198,0.88954,0.9338,0.59931,1.28431,0.71859,1.41154,0.000934253,0.000934253,0.000934253
113,1352.99,1.29708,0.78853,1.37829,0.94012,0.90313,0.94788,0.59876,1.30607,0.69828,1.41451,0.000927652,0.000927652,0.000927652
114,1367.1,1.26738,0.77892,1.3727,0.89676,0.90209,0.94697,0.57769,1.36376,0.72592,1.43149,0.000921051,0.000921051,0.000921051
115,1381.45,1.25046,0.75463,1.35047,0.94802,0.89483,0.94912,0.58915,1.3701,0.69232,1.45709,0.00091445,0.00091445,0.00091445
116,1395.61,1.23815,0.75223,1.32809,0.92953,0.88909,0.94732,0.60058,1.35254,0.68521,1.44705,0.000907848,0.000907848,0.000907848
117,1409.77,1.25111,0.76512,1.3382,0.90316,0.87097,0.93545,0.59511,1.33634,0.76552,1.43824,0.000901247,0.000901247,0.000901247
118,1424.15,1.22845,0.73536,1.32803,0.9388,0.89585,0.95381,0.59725,1.3712,0.71034,1.46708,0.000894646,0.000894646,0.000894646
119,1438.46,1.25812,0.75127,1.34227,0.93283,0.89348,0.94541,0.57862,1.42044,0.74521,1.51,0.000888044,0.000888044,0.000888044
120,1453.01,1.22421,0.74837,1.34079,0.93145,0.88248,0.9481,0.59104,1.36893,0.72086,1.45643,0.000881443,0.000881443,0.000881443
121,1472.76,1.22675,0.7458,1.33755,0.94162,0.90566,0.94958,0.6108,1.31033,0.67532,1.41838,0.000874842,0.000874842,0.000874842
122,1488.87,1.22508,0.73096,1.33285,0.9245,0.90219,0.94731,0.58505,1.41781,0.70318,1.50337,0.00086824,0.00086824,0.00086824
123,1502.81,1.23583,0.74601,1.33928,0.93889,0.8993,0.9461,0.60033,1.35344,0.71363,1.4734,0.000861639,0.000861639,0.000861639
124,1516.63,1.2126,0.73107,1.32838,0.95828,0.89889,0.95256,0.61659,1.29881,0.65899,1.41585,0.000855038,0.000855038,0.000855038
125,1530.6,1.20325,0.71462,1.30953,0.9632,0.90892,0.95498,0.62609,1.28074,0.64604,1.40818,0.000848436,0.000848436,0.000848436
126,1544.4,1.19779,0.73537,1.32405,0.93371,0.91143,0.95568,0.61982,1.30345,0.66221,1.42501,0.000841835,0.000841835,0.000841835
127,1558.29,1.20189,0.72912,1.31435,0.94498,0.9179,0.95362,0.60107,1.36761,0.65216,1.4706,0.000835234,0.000835234,0.000835234
128,1572.41,1.20047,0.71444,1.31712,0.92821,0.90339,0.9531,0.60981,1.31021,0.6966,1.43309,0.000828632,0.000828632,0.000828632
129,1586.57,1.22178,0.73568,1.3271,0.92353,0.90248,0.95324,0.6165,1.29493,0.67282,1.41557,0.000822031,0.000822031,0.000822031
130,1600.22,1.19385,0.71797,1.30463,0.96072,0.92332,0.96328,0.6302,1.25115,0.62241,1.38228,0.00081543,0.00081543,0.00081543
131,1615.87,1.19818,0.71324,1.30946,0.93623,0.91685,0.95489,0.62004,1.26103,0.63606,1.39779,0.000808828,0.000808828,0.000808828
132,1645.97,1.20141,0.71836,1.31709,0.91129,0.90237,0.9481,0.61882,1.29974,0.68565,1.43672,0.000802227,0.000802227,0.000802227
133,1660.4,1.19773,0.70414,1.30997,0.93809,0.92712,0.95972,0.6328,1.25079,0.66612,1.37979,0.000795626,0.000795626,0.000795626
134,1674.46,1.17964,0.69926,1.30517,0.94635,0.90795,0.95854,0.62096,1.26218,0.6514,1.38844,0.000789024,0.000789024,0.000789024
135,1688.45,1.17185,0.69808,1.29716,0.95306,0.90174,0.95797,0.60743,1.32852,0.65635,1.4375,0.000782423,0.000782423,0.000782423
136,1702.51,1.18439,0.69507,1.31191,0.94541,0.90458,0.95067,0.60773,1.35381,0.68817,1.47214,0.000775822,0.000775822,0.000775822
137,1716.5,1.19422,0.71859,1.31269,0.93201,0.92181,0.95884,0.6345,1.26125,0.65583,1.39602,0.00076922,0.00076922,0.00076922
138,1730.38,1.16243,0.70206,1.29424,0.94291,0.91213,0.95588,0.62469,1.28913,0.66369,1.41644,0.000762619,0.000762619,0.000762619
139,1745.01,1.17743,0.69659,1.3016,0.94943,0.91392,0.95824,0.63974,1.25269,0.63596,1.38759,0.000756018,0.000756018,0.000756018
140,1759.33,1.19011,0.71016,1.30677,0.96221,0.9243,0.96174,0.60745,1.29591,0.65202,1.39657,0.000749417,0.000749417,0.000749417
141,1777.39,1.19176,0.70914,1.31446,0.93242,0.92598,0.96183,0.62445,1.24736,0.66678,1.39236,0.000742815,0.000742815,0.000742815
