epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
177,2623.52,1.00515,0.60393,1.18225,0.96232,0.63489,0.64711,0.4528,1.13261,0.54916,1.29309,0.000433044,0.000433044,0.000433044
178,2639.19,1.00264,0.608,1.19158,0.96475,0.62821,0.64801,0.45142,1.12746,0.54918,1.28898,0.000427385,0.000427385,0.000427385
179,2654.94,1.00263,0.59102,1.19226,0.96551,0.6246,0.64648,0.45997,1.1157,0.54666,1.27686,0.000421726,0.000421726,0.000421726
180,2670.75,0.99998,0.61339,1.18756,0.97313,0.62176,0.65209,0.45893,1.11001,0.54665,1.27352,0.000416068,0.000416068,0.000416068
181,2686.23,0.99613,0.60221,1.1919,0.96579,0.62196,0.64862,0.45413,1.13821,0.53997,1.30219,0.000410409,0.000410409,0.000410409
182,2701.85,0.99335,0.60218,1.18277,0.96818,0.62598,0.64499,0.45366,1.12062,0.53667,1.27789,0.00040475,0.00040475,0.00040475
183,2717.4,0.99552,0.61782,1.19104,0.96158,0.61524,0.64446,0.45054,1.15803,0.54679,1.29096,0.000399091,0.000399091,0.000399091
184,2734.82,1.00825,0.61069,1.1892,0.96286,0.62402,0.64228,0.4493,1.12604,0.53979,1.2733,0.000393432,0.000393432,0.000393432
185,2750.44,0.99725,0.59279,1.17926,0.96735,0.62197,0.6437,0.45745,1.11983,0.54656,1.2693,0.000387773,0.000387773,0.000387773
186,2765.94,0.99406,0.6006,1.17928,0.96322,0.62245,0.64418,0.45731,1.113,0.54196,1.27303,0.000382115,0.000382115,0.000382115
187,2781.6,0.99978,0.59814,1.17898,0.96624,0.62112,0.64315,0.45952,1.09551,0.52637,1.26161,0.000376456,0.000376456,0.000376456
188,2796.93,0.97627,0.60361,1.17251,0.97528,0.6219,0.64762,0.45704,1.12661,0.53889,1.27675,0.000370797,0.000370797,0.000370797
189,2810.48,0.97066,0.57738,1.17042,0.96968,0.61849,0.64469,0.45682,1.12483,0.5377,1.26512,0.000365138,0.000365138,0.000365138
190,2822.94,0.98818,0.60503,1.17673,0.95824,0.62662,0.6431,0.4533,1.14217,0.55493,1.28773,0.000359479,0.000359479,0.000359479
191,2835.68,0.97352,0.57259,1.16842,0.96521,0.62731,0.64449,0.45725,1.10452,0.54011,1.26529,0.00035382,0.00035382,0.00035382
192,2848.58,0.9785,0.58279,1.17478,0.97424,0.62351,0.64317,0.45418,1.0949,0.53761,1.26282,0.000348162,0.000348162,0.000348162
193,2860.17,0.98358,0.59106,1.17303,0.96873,0.63042,0.64476,0.45275,1.12741,0.56661,1.28173,0.000342503,0.000342503,0.000342503
194,2873.62,0.98358,0.58684,1.17254,0.96736,0.62729,0.64498,0.45349,1.13412,0.55983,1.2868,0.000336844,0.000336844,0.000336844
195,2886.42,0.97213,0.59256,1.16351,0.97096,0.62549,0.64673,0.45456,1.14057,0.55309,1.29468,0.000331185,0.000331185,0.000331185
196,2899.26,0.96996,0.58378,1.16088,0.97274,0.62342,0.64558,0.4592,1.10643,0.54339,1.27609,0.000325526,0.000325526,0.000325526
197,2911.92,0.96927,0.5808,1.16379,0.96811,0.62657,0.64851,0.46215,1.08442,0.52657,1.24747,0.000319867,0.000319867,0.000319867
198,2924.39,0.95536,0.5758,1.16504,0.9717,0.62549,0.65368,0.46289,1.11089,0.53519,1.2925,0.000314209,0.000314209,0.000314209
199,2936.99,0.96448,0.57899,1.16074,0.96418,0.62409,0.6454,0.45589,1.13432,0.53049,1.30268,0.00030855,0.00030855,0.00030855
200,2949.54,0.95414,0.57462,1.16349,0.96671,0.6263,0.64633,0.45774,1.13431,0.54603,1.28407,0.000302891,0.000302891,0.000302891
201,2962.05,0.98248,0.58587,1.16811,0.97135,0.62668,0.64465,0.4621,1.08911,0.52369,1.265,0.000297232,0.000297232,0.000297232
202,2974.55,0.95454,0.58698,1.16873,0.6358,0.62245,0.6459,0.45897,1.1134,0.53244,1.29124,0.000291573,0.000291573,0.000291573
203,2987.1,0.96367,0.57526,1.15992,0.96596,0.63176,0.64503,0.45815,1.11632,0.53147,1.28426,0.000285914,0.000285914,0.000285914
204,2998.53,0.94192,0.574,1.15331,0.97214,0.62643,0.64595,0.4638,1.10239,0.54133,1.26806,0.000280255,0.000280255,0.000280255
205,3013.53,0.93985,0.56347,1.15371,0.96874,0.62571,0.64806,0.46174,1.11983,0.53332,1.26563,0.000274597,0.000274597,0.000274597
206,3025.89,0.95212,0.58157,1.15499,0.96211,0.63046,0.64708,0.45991,1.10031,0.52517,1.25273,0.000268938,0.000268938,0.000268938
207,3038.35,0.97376,0.58372,1.16833,0.96504,0.62541,0.64536,0.46045,1.08869,0.53673,1.26524,0.000263279,0.000263279,0.000263279
208,3050.99,0.93781,0.56661,1.15296,0.97833,0.62377,0.64734,0.46297,1.11033,0.53077,1.27724,0.00025762,0.00025762,0.00025762
209,3063.75,0.95206,0.5582,1.15235,0.97275,0.62863,0.64853,0.46046,1.11171,0.53127,1.27559,0.000251961,0.000251961,0.000251961
210,3076.7,0.94076,0.56543,1.14988,0.9639,0.63097,0.64753,0.45747,1.12742,0.53027,1.29672,0.000246302,0.000246302,0.000246302
211,3089.89,0.93612,0.55942,1.14741,0.97465,0.62831,0.64805,0.4633,1.08668,0.52663,1.25605,0.000240644,0.000240644,0.000240644
212,3102.89,0.93094,0.57392,1.15467,0.96002,0.62933,0.64686,0.46002,1.09528,0.52772,1.25672,0.000234985,0.000234985,0.000234985
213,3115.53,0.93549,0.56405,1.1567,0.96468,0.62742,0.64586,0.45859,1.12207,0.53387,1.27859,0.000229326,0.000229326,0.000229326
214,3128,0.93685,0.57058,1.15565,0.97771,0.62635,0.64533,0.45758,1.11268,0.53962,1.27588,0.000223667,0.000223667,0.000223667
215,3139.54,0.94784,0.56849,1.1576,0.96952,0.63086,0.6461,0.46186,1.0888,0.51505,1.26567,0.000218008,0.000218008,0.000218008
216,3154.87,0.92958,0.55827,1.14282,0.96682,0.62886,0.64698,0.46286,1.10409,0.51952,1.28177,0.000212349,0.000212349,0.000212349
217,3167.83,0.92032,0.54967,1.13439,0.96503,0.62861,0.64847,0.46478,1.08221,0.50367,1.25579,0.000206691,0.000206691,0.000206691
218,3180.22,0.92838,0.56565,1.14199,0.96593,0.63099,0.64823,0.46228,1.0893,0.51186,1.26282,0.000201032,0.000201032,0.000201032
219,3193.35,0.9135,0.54653,1.12655,0.9711,0.62774,0.64853,0.46332,1.10806,0.52433,1.27872,0.000195373,0.000195373,0.000195373
220,3206.5,0.91701,0.56027,1.14688,0.96631,0.6295,0.6474,0.46648,1.09345,0.51737,1.25748,0.000189714,0.000189714,0.000189714
221,3219.25,0.91487,0.54676,1.13662,0.97328,0.625,0.64692,0.4662,1.08275,0.51673,1.24826,0.000184055,0.000184055,0.000184055
222,3232.15,0.90683,0.55541,1.13094,0.96264,0.62767,0.64407,0.46386,1.09508,0.51322,1.25466,0.000178396,0.000178396,0.000178396
223,3245.82,0.905,0.55603,1.13683,0.96923,0.62682,0.64578,0.46326,1.11378,0.52268,1.27869,0.000172738,0.000172738,0.000172738
224,3259.25,0.9174,0.57136,1.14179,0.97184,0.6283,0.647,0.45901,1.13775,0.52101,1.29668,0.000167079,0.000167079,0.000167079
225,3272.04,0.90952,0.54713,1.12975,0.97808,0.62616,0.64749,0.46226,1.11603,0.52391,1.27563,0.00016142,0.00016142,0.00016142
226,3283.88,0.90654,0.55216,1.12877,0.97466,0.62748,0.65008,0.46701,1.11171,0.5169,1.27387,0.000155761,0.000155761,0.000155761
227,3304.32,0.90079,0.53253,1.12779,0.97038,0.63018,0.65016,0.46773,1.09727,0.50876,1.26665,0.000150102,0.000150102,0.000150102
228,3317.76,0.92178,0.55002,1.14199,0.96899,0.62638,0.64904,0.46774,1.09037,0.51294,1.25458,0.000144443,0.000144443,0.000144443
229,3330.77,0.90491,0.54335,1.13215,0.96825,0.63061,0.6472,0.4659,1.10894,0.5203,1.2719,0.000138784,0.000138784,0.000138784
230,3343.52,0.89773,0.54159,1.12808,0.9699,0.62769,0.64838,0.46581,1.10183,0.52151,1.26626,0.000133126,0.000133126,0.000133126
231,3357.26,0.90328,0.54127,1.12704,0.97121,0.62642,0.65,0.46545,1.09584,0.51131,1.25846,0.000127467,0.000127467,0.000127467
232,3371.21,0.90486,0.54264,1.13096,0.97191,0.6244,0.65043,0.46907,1.09404,0.51376,1.26071,0.000121808,0.000121808,0.000121808
233,3384.51,0.88141,0.52899,1.12045,0.9703,0.62376,0.64915,0.46877,1.08929,0.51226,1.26219,0.000116149,0.000116149,0.000116149
234,3397.9,0.90486,0.54059,1.13638,0.97239,0.62767,0.65156,0.47272,1.08052,0.50304,1.25064,0.00011049,0.00011049,0.00011049
235,3410.73,0.90769,0.54094,1.13877,0.97158,0.62424,0.65491,0.47485,1.08818,0.50376,1.24782,0.000104831,0.000104831,0.000104831
236,3423.42,0.90651,0.54416,1.12961,0.96955,0.6319,0.64757,0.46875,1.08768,0.50968,1.25411,9.91726e-05,9.91726e-05,9.91726e-05
237,3435.11,0.8825,0.52759,1.11583,0.97539,0.62594,0.6475,0.46783,1.09352,0.50388,1.25403,9.35138e-05,9.35138e-05,9.35138e-05
238,3449.59,0.88967,0.54436,1.12881,0.98063,0.62605,0.64982,0.46808,1.08808,0.50187,1.25434,8.78549e-05,8.78549e-05,8.78549e-05
239,3462.89,0.87841,0.53198,1.11475,0.97529,0.62662,0.64964,0.46823,1.09301,0.50734,1.26748,8.21961e-05,8.21961e-05,8.21961e-05
240,3475.56,0.8853,0.53087,1.12556,0.97553,0.62806,0.64748,0.46792,1.0876,0.50314,1.25877,7.65372e-05,7.65372e-05,7.65372e-05
241,3516.63,0.84898,0.45444,1.09087,0.97503,0.63233,0.65078,0.46798,1.08614,0.50421,1.26379,7.08784e-05,7.08784e-05,7.08784e-05
242,3532,0.81538,0.4312,1.07297,0.97884,0.63501,0.65072,0.46524,1.09434,0.51506,1.27201,6.52196e-05,6.52196e-05,6.52196e-05
243,3546.67,0.79023,0.42543,1.05643,0.97864,0.63257,0.64905,0.4651,1.09372,0.51409,1.27542,5.95607e-05,5.95607e-05,5.95607e-05
244,3561.45,0.79091,0.41313,1.06799,0.97718,0.6308,0.64921,0.46579,1.09622,0.51029,1.27364,5.39019e-05,5.39019e-05,5.39019e-05
245,3575.47,0.77765,0.41285,1.06078,0.97938,0.63324,0.65129,0.46713,1.10079,0.50764,1.26974,4.8243e-05,4.8243e-05,4.8243e-05
246,3590.71,0.76933,0.41277,1.04992,0.97847,0.63163,0.65011,0.46657,1.10443,0.50676,1.27595,4.25842e-05,4.25842e-05,4.25842e-05
247,3605.27,0.77365,0.41108,1.05803,0.98275,0.63223,0.65046,0.46569,1.09988,0.50655,1.27687,3.69254e-05,3.69254e-05,3.69254e-05
248,3620.03,0.76962,0.40974,1.05226,0.97763,0.63062,0.64948,0.46754,1.09175,0.50446,1.26837,3.12665e-05,3.12665e-05,3.12665e-05
249,3634.4,0.76524,0.408,1.05099,0.97694,0.63078,0.64947,0.46598,1.0921,0.50449,1.2709,2.56077e-05,2.56077e-05,2.56077e-05
250,3649.42,0.76136,0.40775,1.03637,0.97579,0.62966,0.64903,0.46775,1.08562,0.50087,1.26771,1.99488e-05,1.99488e-05,1.99488e-05
