epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
123,1024.44,1.22727,0.76014,1.35801,0.96807,0.5875,0.63724,0.41079,1.26003,0.69419,1.38983,0.000738622,0.000738622,0.000738622
124,1032.79,1.20664,0.72194,1.33435,0.96987,0.58179,0.63653,0.41674,1.25343,0.70735,1.39757,0.000732963,0.000732963,0.000732963
125,1041.03,1.22515,0.75809,1.36083,0.94728,0.5971,0.63422,0.38223,1.40111,0.7045,1.50964,0.000727304,0.000727304,0.000727304
126,1048.87,1.24571,0.74879,1.35835,0.94411,0.60434,0.63678,0.41032,1.28234,0.66656,1.40481,0.000721645,0.000721645,0.000721645
127,1057.16,1.21579,0.73919,1.34295,0.9497,0.60914,0.63958,0.41078,1.2676,0.66517,1.39532,0.000715986,0.000715986,0.000715986
128,1065.38,1.21976,0.75325,1.34011,0.9628,0.60401,0.64806,0.41236,1.33843,0.67225,1.43693,0.000710327,0.000710327,0.000710327
129,1073.64,1.19212,0.73537,1.32987,0.95274,0.60435,0.63488,0.41228,1.25993,0.67543,1.38021,0.000704668,0.000704668,0.000704668
130,1081.9,1.21577,0.74835,1.33292,0.96436,0.60489,0.641,0.4132,1.26689,0.67449,1.38944,0.00069901,0.00069901,0.00069901
131,1090.2,1.18775,0.74876,1.33194,0.96769,0.59381,0.63995,0.40996,1.32904,0.68833,1.43364,0.000693351,0.000693351,0.000693351
132,1098.5,1.21889,0.7321,1.35531,0.95668,0.59953,0.64183,0.41598,1.22223,0.66133,1.37579,0.000687692,0.000687692,0.000687692
133,1106.84,1.18457,0.72566,1.32631,0.95992,0.5861,0.63567,0.41081,1.29643,0.67894,1.4251,0.000682033,0.000682033,0.000682033
134,1115.09,1.22086,0.76344,1.36318,0.96259,0.60248,0.6672,0.43829,1.27719,0.65576,1.40839,0.000676374,0.000676374,0.000676374
135,1123.4,1.1965,0.74775,1.32044,0.96544,0.58564,0.63958,0.39933,1.30536,0.69306,1.4225,0.000670715,0.000670715,0.000670715
136,1131.67,1.22116,0.74264,1.34678,0.96239,0.60483,0.65228,0.42721,1.28353,0.65432,1.41482,0.000665057,0.000665057,0.000665057
137,1139.94,1.18802,0.72924,1.33127,0.95281,0.6021,0.6586,0.42813,1.28502,0.68077,1.40562,0.000659398,0.000659398,0.000659398
138,1148.18,1.19528,0.74313,1.33264,0.95221,0.60496,0.64217,0.41555,1.27086,0.6793,1.40894,0.000653739,0.000653739,0.000653739
139,1156.45,1.21255,0.74028,1.34487,0.95564,0.59479,0.64423,0.41637,1.24313,0.67483,1.37518,0.00064808,0.00064808,0.00064808
140,1164.7,1.16157,0.70977,1.31349,0.96227,0.60156,0.63895,0.40982,1.29783,0.68287,1.41477,0.000642421,0.000642421,0.000642421
141,1172.98,1.19464,0.72014,1.33254,0.97018,0.59218,0.64074,0.42465,1.23633,0.64673,1.36789,0.000636762,0.000636762,0.000636762
142,1180.8,1.1834,0.73667,1.3361,0.9556,0.60746,0.63394,0.42113,1.2381,0.66172,1.3612,0.000631104,0.000631104,0.000631104
143,1189.1,1.16467,0.71519,1.31028,0.95939,0.61135,0.65161,0.43087,1.24962,0.64902,1.38342,0.000625445,0.000625445,0.000625445
144,1197.41,1.17077,0.71733,1.31377,0.95759,0.60387,0.64083,0.42691,1.2003,0.62537,1.3681,0.000619786,0.000619786,0.000619786
145,1205.85,1.16456,0.70896,1.30331,0.95507,0.59986,0.64639,0.43102,1.23149,0.65074,1.36903,0.000614127,0.000614127,0.000614127
146,1214.12,1.15417,0.72364,1.30958,0.95267,0.61652,0.64729,0.43218,1.25291,0.64357,1.38638,0.000608468,0.000608468,0.000608468
147,1222.36,1.14668,0.69703,1.29391,0.96452,0.60562,0.64042,0.4243,1.25153,0.64647,1.36699,0.000602809,0.000602809,0.000602809
148,1230.62,1.15243,0.70041,1.28596,0.96011,0.60729,0.65086,0.43776,1.191,0.62712,1.33114,0.000597151,0.000597151,0.000597151
149,1238.9,1.15785,0.71734,1.29936,0.95485,0.61023,0.64199,0.43188,1.21607,0.66317,1.34528,0.000591492,0.000591492,0.000591492
150,1247.18,1.15095,0.70603,1.2936,0.96751,0.60696,0.65747,0.43628,1.22906,0.61243,1.36614,0.000585833,0.000585833,0.000585833
151,1255.53,1.14123,0.71133,1.29908,0.97131,0.61261,0.64495,0.43634,1.19155,0.63013,1.33578,0.000580174,0.000580174,0.000580174
152,1263.88,1.13657,0.69557,1.29226,0.96211,0.61355,0.64547,0.44307,1.18305,0.62276,1.31665,0.000574515,0.000574515,0.000574515
153,1272.26,1.14242,0.69012,1.29155,0.95523,0.61941,0.65573,0.43985,1.21513,0.6354,1.35007,0.000568856,0.000568856,0.000568856
154,1280.54,1.13372,0.69856,1.28298,0.94787,0.60531,0.64614,0.43975,1.18212,0.64379,1.31709,0.000563197,0.000563197,0.000563197
155,1288.82,1.14673,0.70665,1.3079,0.96139,0.59886,0.64158,0.42611,1.2612,0.65546,1.36709,0.000557539,0.000557539,0.000557539
156,1297.06,1.13632,0.68979,1.28812,0.96789,0.62231,0.64628,0.43833,1.21218,0.6183,1.35211,0.00055188,0.00055188,0.00055188
157,1305.35,1.12791,0.69771,1.29224,0.95918,0.60419,0.64344,0.42465,1.25966,0.64123,1.40331,0.000546221,0.000546221,0.000546221
158,1313.2,1.11683,0.68379,1.28807,0.96127,0.60766,0.64244,0.43492,1.17518,0.60861,1.3197,0.000540562,0.000540562,0.000540562
159,1321.59,1.13481,0.68304,1.29383,0.9559,0.60495,0.64585,0.4294,1.20082,0.64865,1.34163,0.000534903,0.000534903,0.000534903
160,1329.83,1.13576,0.68294,1.2997,0.96552,0.60579,0.64847,0.43996,1.2008,0.63419,1.33998,0.000529244,0.000529244,0.000529244
161,1338.05,1.11524,0.68316,1.27276,0.96292,0.61149,0.64885,0.42859,1.22805,0.64096,1.35302,0.000523586,0.000523586,0.000523586
162,1346.36,1.12565,0.68745,1.27981,0.95636,0.60801,0.64654,0.44232,1.19082,0.63181,1.33539,0.000517927,0.000517927,0.000517927
163,1354.67,1.12067,0.68071,1.27286,0.96534,0.61162,0.64729,0.43493,1.17241,0.60567,1.32765,0.000512268,0.000512268,0.000512268
164,1362.93,1.09991,0.69271,1.27433,0.96771,0.60886,0.65373,0.4429,1.16863,0.6069,1.3237,0.000506609,0.000506609,0.000506609
165,1371.19,1.12337,0.68697,1.27909,0.9583,0.59747,0.65441,0.44187,1.18433,0.6301,1.34083,0.00050095,0.00050095,0.00050095
166,1379.45,1.11335,0.67508,1.26937,0.96491,0.61129,0.64211,0.43882,1.18449,0.6248,1.33272,0.000495291,0.000495291,0.000495291
167,1387.67,1.09857,0.66346,1.25991,0.95146,0.61566,0.64196,0.41844,1.29403,0.65444,1.39081,0.000489633,0.000489633,0.000489633
168,1395.93,1.10453,0.67603,1.26391,0.95631,0.61541,0.64915,0.4373,1.21483,0.65135,1.33458,0.000483974,0.000483974,0.000483974
169,1404.22,1.09923,0.67152,1.26,0.96697,0.59925,0.64317,0.43718,1.18472,0.61206,1.33869,0.000478315,0.000478315,0.000478315
170,1412.52,1.12149,0.65697,1.26998,0.96091,0.61931,0.64551,0.43579,1.20685,0.62421,1.3387,0.000472656,0.000472656,0.000472656
171,1420.78,1.09765,0.66306,1.26468,0.96815,0.618,0.65146,0.44814,1.17217,0.62446,1.31617,0.000466997,0.000466997,0.000466997
172,1429.04,1.08513,0.64478,1.2638,0.9608,0.61223,0.6602,0.44684,1.16376,0.61196,1.31641,0.000461338,0.000461338,0.000461338
173,1437.33,1.09348,0.66336,1.25506,0.61746,0.62021,0.65898,0.44727,1.21146,0.60315,1.34791,0.00045568,0.00045568,0.00045568
174,1445.19,1.08453,0.66066,1.25173,0.96251,0.61777,0.6513,0.44256,1.19696,0.59442,1.33921,0.000450021,0.000450021,0.000450021
175,1453.52,1.0737,0.65484,1.2377,0.96432,0.60967,0.65747,0.45088,1.19453,0.59918,1.33296,0.000444362,0.000444362,0.000444362
176,1461.78,1.0901,0.67424,1.25888,0.96868,0.6153,0.64673,0.44043,1.24114,0.6228,1.36274,0.000438703,0.000438703,0.000438703
177,1470.01,1.07356,0.65036,1.24348,0.97036,0.61455,0.6464,0.45129,1.11691,0.59635,1.28085,0.000433044,0.000433044,0.000433044
178,1478.29,1.0852,0.66699,1.24832,0.9655,0.6173,0.64388,0.43963,1.15109,0.59863,1.31711,0.000427385,0.000427385,0.000427385
179,1486.57,1.07448,0.64301,1.24066,0.96323,0.62026,0.64091,0.44413,1.16221,0.60631,1.30097,0.000421726,0.000421726,0.000421726
180,1494.91,1.08656,0.66608,1.26853,0.95817,0.6163,0.64753,0.44304,1.19022,0.60656,1.32417,0.000416068,0.000416068,0.000416068
