epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,1416.23,1.16088,0.87879,1.15837,0.73256,0.51446,0.60166,0.36745,1.24666,0.92391,1.24004,0.000261065,0.000261065,0.000261065
182,1423.01,1.1594,0.87646,1.16669,0.70177,0.5561,0.61008,0.36972,1.26297,0.94208,1.2512,0.000257465,0.000257465,0.000257465
183,1429.8,1.15222,0.87697,1.15885,0.80227,0.54852,0.62141,0.38524,1.23281,0.93326,1.23148,0.000253866,0.000253866,0.000253866
184,1436.62,1.16637,0.8802,1.1584,0.80925,0.55381,0.6167,0.37579,1.25557,0.95125,1.24598,0.000250266,0.000250266,0.000250266
185,1443.42,1.14954,0.8655,1.15681,0.80855,0.55762,0.61804,0.38291,1.26029,0.93248,1.25102,0.000246666,0.000246666,0.000246666
186,1450.23,1.15896,0.86191,1.1541,0.77362,0.546,0.61281,0.36772,1.26473,0.93116,1.25487,0.000243067,0.000243067,0.000243067
187,1457.13,1.15689,0.86877,1.15702,0.76526,0.55268,0.61559,0.3659,1.25498,0.93048,1.24155,0.000239467,0.000239467,0.000239467
188,1463.88,1.12922,0.85914,1.14557,0.77931,0.55981,0.62267,0.37268,1.25125,0.91011,1.24069,0.000235867,0.000235867,0.000235867
189,1470.66,1.13542,0.83393,1.14537,0.82272,0.52682,0.61204,0.36561,1.25449,0.91742,1.24125,0.000232268,0.000232268,0.000232268
190,1477.41,1.13212,0.84494,1.14281,0.74129,0.55745,0.61889,0.37238,1.23292,0.90408,1.23099,0.000228668,0.000228668,0.000228668
191,1484.17,1.15555,0.85475,1.15672,0.78165,0.56863,0.61722,0.3681,1.24901,0.91507,1.23673,0.000225068,0.000225068,0.000225068
192,1491.48,1.1453,0.85475,1.13641,0.73445,0.54577,0.61486,0.36727,1.26313,0.93975,1.24186,0.000221469,0.000221469,0.000221469
193,1498.85,1.1481,0.82861,1.14263,0.83747,0.54467,0.6213,0.38366,1.25572,0.95156,1.25293,0.000217869,0.000217869,0.000217869
194,12306.6,1.13154,0.83052,1.13001,0.74909,0.57187,0.62316,0.37769,1.24565,0.91694,1.24564,0.000214269,0.000214269,0.000214269
195,12313.7,1.12813,0.83782,1.14739,0.81288,0.55524,0.61089,0.37769,1.25368,0.93867,1.24707,0.00021067,0.00021067,0.00021067
196,12321,1.12709,0.82939,1.13916,0.78509,0.57185,0.62549,0.38371,1.2389,0.90322,1.2399,0.00020707,0.00020707,0.00020707
197,12328.4,1.12455,0.83002,1.14128,0.8076,0.56476,0.62577,0.382,1.24267,0.91226,1.23496,0.000203471,0.000203471,0.000203471
198,12335.6,1.1333,0.84179,1.13362,0.74542,0.57176,0.61945,0.37155,1.23263,0.90452,1.22397,0.000199871,0.000199871,0.000199871
199,12342.8,1.14189,0.83346,1.14107,0.73982,0.57068,0.61866,0.37737,1.22632,0.92842,1.23382,0.000196271,0.000196271,0.000196271
200,12349.8,1.12833,0.83302,1.13432,0.75268,0.55687,0.61946,0.38111,1.22519,0.90981,1.23003,0.000192672,0.000192672,0.000192672
201,12357,1.10343,0.82251,1.11952,0.86396,0.549,0.63459,0.39291,1.23834,0.89757,1.23485,0.000189072,0.000189072,0.000189072
202,12364.1,1.10387,0.82482,1.13244,0.80405,0.57336,0.63646,0.38417,1.23857,0.89713,1.2334,0.000185472,0.000185472,0.000185472
203,12371.7,1.11752,0.83058,1.13129,0.78951,0.56876,0.63085,0.38868,1.24459,0.90858,1.24509,0.000181873,0.000181873,0.000181873
204,12379,1.12301,0.81321,1.13103,0.75005,0.58814,0.62804,0.38723,1.22653,0.89443,1.23332,0.000178273,0.000178273,0.000178273
205,12386.9,1.13893,0.82786,1.1374,0.78488,0.56108,0.63107,0.37528,1.22537,0.89881,1.23566,0.000174673,0.000174673,0.000174673
206,12394.3,1.13699,0.82025,1.13627,0.7723,0.58244,0.62961,0.38775,1.22489,0.91565,1.22739,0.000171074,0.000171074,0.000171074
207,12401.4,1.11297,0.83774,1.13806,0.74818,0.58897,0.63052,0.38687,1.22456,0.8928,1.23279,0.000167474,0.000167474,0.000167474
208,12409.7,1.11692,0.82112,1.12691,0.75391,0.59178,0.64145,0.40238,1.22502,0.89801,1.22847,0.000163875,0.000163875,0.000163875
209,12418.1,1.10942,0.81818,1.12002,0.8032,0.57217,0.63238,0.38809,1.2442,0.89338,1.23889,0.000160275,0.000160275,0.000160275
210,12425.5,1.12153,0.82053,1.13714,0.719,0.57633,0.62748,0.38792,1.23581,0.89135,1.23957,0.000156675,0.000156675,0.000156675
211,12432.9,1.1049,0.80667,1.12542,0.71862,0.59611,0.62495,0.39159,1.21946,0.90673,1.22292,0.000153076,0.000153076,0.000153076
212,12440.1,1.09253,0.79222,1.11303,0.80111,0.55454,0.62426,0.38424,1.23128,0.901,1.23622,0.000149476,0.000149476,0.000149476
213,12447.7,1.07987,0.7858,1.11122,0.78696,0.5703,0.63407,0.39598,1.21544,0.88426,1.22957,0.000145876,0.000145876,0.000145876
214,12456,1.1233,0.80955,1.12915,0.8137,0.5601,0.62802,0.39518,1.23195,0.89726,1.22709,0.000142277,0.000142277,0.000142277
215,12464.5,1.07754,0.78154,1.11648,0.80106,0.57047,0.63218,0.39585,1.22303,0.89145,1.22761,0.000138677,0.000138677,0.000138677
216,12473.1,1.08939,0.80989,1.12666,0.80195,0.56476,0.63709,0.39337,1.22035,0.87248,1.22546,0.000135077,0.000135077,0.000135077
217,12481.6,1.09433,0.78546,1.12247,0.79182,0.56143,0.63677,0.38874,1.21342,0.88117,1.22751,0.000131478,0.000131478,0.000131478
218,12488.4,1.09072,0.796,1.11809,0.83708,0.54122,0.63418,0.38732,1.22037,0.88669,1.23428,0.000127878,0.000127878,0.000127878
219,12495.4,1.06259,0.77061,1.10608,0.85514,0.56406,0.6373,0.3928,1.22129,0.88113,1.23182,0.000124278,0.000124278,0.000124278
220,12502.2,1.06204,0.79951,1.11165,0.81423,0.5644,0.63205,0.39192,1.22026,0.87731,1.23165,0.000120679,0.000120679,0.000120679
221,12509,1.10649,0.82617,1.11922,0.7883,0.58393,0.64419,0.39434,1.21229,0.88008,1.22714,0.000117079,0.000117079,0.000117079
222,12515.9,1.06869,0.79299,1.1054,0.80168,0.54752,0.63131,0.39599,1.21373,0.88421,1.22643,0.00011348,0.00011348,0.00011348
223,12522.7,1.07804,0.79074,1.11239,0.73214,0.60529,0.63697,0.39759,1.21539,0.86953,1.23285,0.00010988,0.00010988,0.00010988
224,12529.6,1.12088,0.82785,1.12217,0.75835,0.56761,0.62985,0.38189,1.23505,0.88332,1.24269,0.00010628,0.00010628,0.00010628
225,12536.4,1.06933,0.78439,1.10819,0.77893,0.56546,0.63128,0.38647,1.21273,0.88327,1.22322,0.000102681,0.000102681,0.000102681
226,12543.2,1.05381,0.77271,1.10026,0.78585,0.57873,0.63944,0.39215,1.22218,0.88818,1.22911,9.9081e-05,9.9081e-05,9.9081e-05
227,12550.1,1.06539,0.77526,1.11004,0.75613,0.57575,0.6328,0.40281,1.21626,0.8847,1.22826,9.54814e-05,9.54814e-05,9.54814e-05
228,12556.9,1.07109,0.76913,1.11005,0.75412,0.60169,0.63968,0.39874,1.21107,0.88002,1.22592,9.18817e-05,9.18817e-05,9.18817e-05
229,12563.7,1.07513,0.7819,1.09875,0.74768,0.5996,0.63671,0.39377,1.22562,0.88622,1.23435,8.82821e-05,8.82821e-05,8.82821e-05
230,12570.6,1.0441,0.76707,1.10411,0.72706,0.59629,0.63647,0.38896,1.22611,0.88277,1.23667,8.46824e-05,8.46824e-05,8.46824e-05
231,12577.4,1.05158,0.76928,1.10843,0.76552,0.58017,0.63285,0.38957,1.21743,0.86543,1.22868,8.10828e-05,8.10828e-05,8.10828e-05
232,12584.2,1.0794,0.77323,1.11432,0.80123,0.54745,0.63,0.39297,1.20547,0.87369,1.2241,7.74832e-05,7.74832e-05,7.74832e-05
233,12591.1,1.07086,0.77332,1.10531,0.7667,0.5784,0.63384,0.40259,1.20321,0.87852,1.2219,7.38835e-05,7.38835e-05,7.38835e-05
234,12597.9,1.05178,0.77808,1.10062,0.74973,0.5924,0.63787,0.39552,1.21418,0.87687,1.22751,7.02839e-05,7.02839e-05,7.02839e-05
235,12604.7,1.06891,0.77273,1.10474,0.7449,0.58996,0.63761,0.39976,1.20321,0.86686,1.22379,6.66842e-05,6.66842e-05,6.66842e-05
236,12611.5,1.04853,0.75957,1.09837,0.70157,0.59928,0.63362,0.39905,1.20032,0.86403,1.219,6.30846e-05,6.30846e-05,6.30846e-05
237,12618.4,1.08038,0.77218,1.10074,0.74042,0.58673,0.63738,0.39892,1.20219,0.8585,1.21931,5.9485e-05,5.9485e-05,5.9485e-05
238,12625.2,1.04592,0.75511,1.09344,0.73778,0.60315,0.64097,0.39772,1.19827,0.85957,1.22004,5.58853e-05,5.58853e-05,5.58853e-05
239,12632,1.07097,0.76681,1.10978,0.75158,0.58637,0.6398,0.38889,1.21229,0.87899,1.22543,5.22857e-05,5.22857e-05,5.22857e-05
240,12638.8,1.06938,0.79107,1.11688,0.73979,0.6021,0.64051,0.39436,1.20109,0.8774,1.22205,4.8686e-05,4.8686e-05,4.8686e-05
